Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Human papillomavirus infection,-0.25179975994791565,-1.0656292163964218,0.34689922480620156,0.5857822897218633,1.0,15/48,21.92%,CCND1;CCNE1;EGFR;FADD;COL4A2;IKBKB;CDK6;RPS6KB1;AKT2;CDK4;MDM2;COL4A1;GNAS;CHD4;TERT
prerank,NF-kappa B signaling pathway,-0.3561671349521187,-1.0488212018969676,0.3958333333333333,0.6153457960329998,1.0,4/13,17.27%,BIRC3;IKBKB;BIRC2;ERC1
prerank,Dilated cardiomyopathy,-0.3730789107284142,-1.0470254095951572,0.3988212180746562,0.6120916466756382,1.0,5/11,28.91%,CACNB1;GNAS;ADCY2;RYR2;CACNA2D4
prerank,Pathogenic Escherichia coli infection,-0.3018481081216272,-1.0466689078764326,0.38372093023255816,0.6059987712831314,1.0,6/23,16.13%,FADD;PAK1;IKBKB;CTTN;BAIAP2L1;ARPC1A
prerank,Cytokine-cytokine receptor interaction,-0.27722774959991214,-1.0449279263322704,0.3817829457364341,0.6029338954140623,1.0,8/31,14.50%,IFNG;IFNL1;IL22;IFNL3;GDF5;CSF3;LIFR;IL26
prerank,Peroxisome,-0.3460811517545731,-1.0431928572230313,0.3735408560311284,0.5999349308540054,1.0,4/14,7.15%,FAR2;PEX1;NUDT19;PXMP4
prerank,Glycerophospholipid metabolism,-0.3449671998732125,-1.0295207234519381,0.43089430894308944,0.6203341904473799,1.0,5/13,18.26%,MBOAT1;LPCAT1;PLD3;LYPLA1;ETNK1
prerank,Non-alcoholic fatty liver disease,-0.2801954388963558,-1.0191411365641647,0.4274952919020716,0.6352697172103507,1.0,6/27,12.54%,NDUFC2;IKBKB;PRKAB2;IRS2;UQCRFS1;AKT2
prerank,Thyroid hormone signaling pathway,-0.2831963896238322,-1.015101542194814,0.43359375,0.6361656445643906,1.0,8/24,20.69%,CCND1;MED1;THRA;GATA4;AKT2;MED24;MDM2;RXRG
prerank,Tuberculosis,-0.2737078580941996,-1.0133788313372132,0.4430147058823529,0.6331404754537114,1.0,6/27,12.54%,JAK2;IFNG;FADD;CYP27B1;LAMP1;AKT2
prerank,Thermogenesis,-0.2572429436177242,-1.0072136238546248,0.44881889763779526,0.6384908096993406,1.0,17/32,35.73%,NDUFC2;PRKAB2;CPT1A;RPS6KB1;ADRB3;UQCRFS1;GNAS;FRS2;ADCY2;COX4I2;CYC1;NDUFA9;KRAS;SDHC;COA6;CREB3L4;COX20
prerank,Aldosterone synthesis and secretion,0.31986868310967587,1.000454529512918,0.46611909650924027,1.0,1.0,7/15,34.20%,ATP1A4;ATP2B4;CYP11B2;ATP1B1;KCNK9;AGTR1;ADCY8
prerank,Hypertrophic cardiomyopathy,-0.35538148796933966,-0.9900772070047635,0.4600389863547758,0.6657788167793434,1.0,5/11,29.44%,CACNB1;PRKAB2;RYR2;CACNA2D4;IL6
prerank,Bile secretion,0.3164622858925701,0.9892617793995192,0.46938775510204084,1.0,1.0,6/15,23.92%,ATP1A4;SLC51A;CA2;SLCO1B3;NCEH1;ATP1B1
prerank,Salmonella infection,-0.26521724649024925,-0.9836941101610814,0.4725490196078431,0.6720199227663683,1.0,8/30,16.13%,BIRC3;FADD;PAK1;IKBKB;KIF5A;BIRC2;AKT2;ARPC1A
prerank,Systemic lupus erythematosus,-0.3288440343454051,-0.9834550866483142,0.46904315196998125,0.6657827117624875,1.0,8/13,37.03%,IFNG;ACTN4;C9;FCGR3B;C1R;FCGR1A;C7;C6
prerank,Insulin secretion,0.3058673956432214,0.9826218567900654,0.4689507494646681,1.0,1.0,7/17,25.68%,KCNMB2;ATP1A4;RIMS2;SLC2A2;ATP1B1;KCNMB3;KCNN3
prerank,Axon guidance,-0.27730976669434826,-0.9796650011914292,0.4566929133858268,0.6672737113100462,1.0,3/23,3.73%,TRPC6;UNC5D;PAK1
prerank,Leukocyte transendothelial migration,-0.3397032183110035,-0.9774675512114908,0.48098859315589354,0.6651814700634467,1.0,3/11,12.71%,RAP1B;ACTN4;F11R
prerank,Spinocerebellar ataxia,0.289769874954363,0.976535848714963,0.4731404958677686,1.0,1.0,5/18,16.60%,PSMD2;OPA1;PSMA7;GRIN2B;PSMB4
prerank,Leishmaniasis,-0.34294850726945986,-0.9748385063217427,0.49707602339181284,0.6635488820026735,1.0,2/11,1.76%,JAK2;IFNG
prerank,Alzheimer disease,0.22244931633699228,0.969830787867318,0.5180467091295117,1.0,1.0,10/48,13.57%,PSMD2;APH1A;DVL3;COX6C;NDUFS2;PSMA7;FZD6;GAPDH;NDUFB5;GRIN2B
prerank,Huntington disease,0.233870055870016,0.9665640035084774,0.5323590814196242,1.0,1.0,9/37,16.60%,PSMD2;COX6C;TGM2;NDUFS2;POLR2K;PSMA7;NDUFB5;GRIN2B;PSMB4
prerank,Central carbon metabolism in cancer,-0.3222458729613924,-0.9406243999585356,0.5421245421245421,0.7257445439120005,1.0,3/12,15.40%,EGFR;AKT2;MET
prerank,mRNA surveillance pathway,0.3301500084531047,0.9314685103677595,0.5432595573440644,1.0,1.0,2/11,2.89%,PABPC1L;PABPC1
prerank,Neurotrophin signaling pathway,-0.3074703743094782,-0.9307210966695687,0.5357142857142857,0.7393114466071186,1.0,3/13,12.54%,RAP1B;IKBKB;AKT2
prerank,Fc gamma R-mediated phagocytosis,-0.27715449945860526,-0.9299633576469533,0.56,0.7335958505788421,1.0,5/19,16.13%,GAB2;PAK1;RPS6KB1;AKT2;ARPC1A
prerank,PPAR signaling pathway,0.31977703303817445,0.9263690450749804,0.5473251028806584,1.0,1.0,3/12,11.18%,PLTP;EHHADH;ADIPOQ
prerank,Choline metabolism in cancer,-0.29604869797486705,-0.909604067936696,0.5629770992366412,0.7682013844193499,1.0,5/15,24.25%,EGFR;RPS6KB1;AKT2;LYPLA1;EIF4EBP1
prerank,Longevity regulating pathway,-0.28424515894516456,-0.9072257077493843,0.5855513307984791,0.7661273114934144,1.0,6/16,24.25%,PRKAB2;IRS2;RPS6KB1;AKT2;ADCY2;EIF4EBP1
prerank,Hematopoietic cell lineage,0.3116873302536046,0.9068189540264765,0.5862831858407079,1.0,1.0,6/12,31.94%,THPO;GP5;IL7;CD9;IL7R;IL6R
prerank,Protein digestion and absorption,-0.29237134121171704,-0.8983820180756908,0.630057803468208,0.777290080903825,1.0,5/15,27.84%,COL4A2;SLC7A9;COL4A1;CPB1;SLC6A19
prerank,Antigen processing and presentation,-0.30904332655112354,-0.8897871775559277,0.5675146771037182,0.7870166770245759,1.0,6/11,27.31%,IFNG;KLRC1;CTSS;KLRC4;KLRC3;CD4
prerank,Parkinson disease,-0.223617623088355,-0.8640815278954163,0.7025948103792415,0.8297709947591464,1.0,6/31,11.68%,NDUFC2;SLC6A3;KIF5A;PSMD8;VDAC3;UQCRFS1
prerank,Vascular smooth muscle contraction,-0.2726907664683476,-0.8585825973373573,0.6521739130434783,0.8328640209643019,1.0,6/15,24.85%,MYLK2;PPP1R14A;KCNU1;GNAS;ADCY2;MYL9
prerank,Prion disease,0.21045305247073104,0.8583372455503684,0.7196652719665272,1.0,1.0,8/36,16.60%,PSMD2;COX6C;NDUFS2;PSMA7;HSPA6;NDUFB5;GRIN2B;PSMB4
prerank,Neuroactive ligand-receptor interaction,0.20532351499063706,0.8562784661686941,0.6903225806451613,1.0,1.0,20/41,34.70%,EDN3;MC3R;CRH;GRIN2B;KNG1;GHSR;RXFP4;SST;NPBWR1;OPRL1;OPRK1;TRHR;P2RY14;SLURP1;CHRNB2;P2RY1;UTS2B;CHRNA4;AGTR1;GHR
prerank,Serotonergic synapse,0.27599345507798567,0.8471780444847468,0.6858316221765913,1.0,1.0,3/13,16.00%,HTR3E;HTR3D;GNB3
prerank,Lipid and atherosclerosis,-0.23272825041109277,-0.8454535325361854,0.6769825918762089,0.8492947195969562,1.0,6/26,20.69%,JAK2;RAP1B;IKBKB;AKT2;OLR1;RXRG
prerank,HIF-1 signaling pathway,-0.24744725399419523,-0.8421102781566024,0.7015209125475285,0.8480731658920407,1.0,8/19,29.44%,IFNG;EGFR;RPS6KB1;AKT2;EIF4EBP1;ERBB2;CDKN1B;IL6
prerank,Phagosome,-0.23750686450179087,-0.8136954229993194,0.7347328244274809,0.8930303229770054,1.0,10/20,33.73%,SEC61G;LAMP1;OLR1;CTSS;FCGR2C;FCGR3B;C1R;TUBB1;FCGR1A;SEC22B
prerank,Oocyte meiosis,0.28335116511374053,0.8123770168532691,0.688195991091314,1.0,1.0,3/11,14.77%,CCNE2;YWHAZ;AURKA
prerank,Inositol phosphate metabolism,0.27417507355135795,0.8107310818616488,0.7380952380952381,1.0,1.0,6/12,26.45%,PIK3C2B;PLCH1;PI4KB;PIK3C2G;PIK3CA;TPI1
prerank,Cell adhesion molecules,-0.24189387996918377,-0.8036212835622507,0.7426900584795322,0.903079706068121,1.0,4/19,12.71%,PDCD1LG2;CD274;NFASC;F11R
prerank,Bacterial invasion of epithelial cells,0.29571703386884984,0.8025845654567084,0.7025948103792415,1.0,1.0,5/10,26.25%,ELMO2;SHC1;PTK2;ARHGEF26;PIK3CA
prerank,Fluid shear stress and atherosclerosis,-0.25297928599091546,-0.8000483529149175,0.7265774378585086,0.9018558682387102,1.0,3/16,12.54%,IFNG;IKBKB;AKT2
prerank,Pathways of neurodegeneration,0.17821811120074763,0.7981172483070759,0.8139059304703476,1.0,1.0,9/52,13.57%,PSMD2;DVL3;COX6C;NDUFS2;MFN1;PSMA7;FZD6;NDUFB5;GRIN2B
prerank,Malaria,-0.2944323106024692,-0.7976026516362336,0.7059961315280464,0.8985318455976387,1.0,3/10,15.40%,IFNG;CSF3;MET
prerank,Yersinia infection,-0.2505162881454834,-0.7877032478904482,0.7495183044315993,0.9085827336024809,1.0,4/16,16.13%,IKBKB;AKT2;ARHGEF7;ARPC1A
prerank,Pancreatic secretion,-0.25672688016194867,-0.7866333521960011,0.7538759689922481,0.9028762419542256,1.0,6/15,25.65%,RAP1B;GNAS;ADCY2;RYR2;CPB1;TPCN2
prerank,Phosphatidylinositol signaling system,-0.25932700881027054,-0.7757077516048582,0.7453183520599251,0.9130076730059249,1.0,2/13,5.56%,PIP4K2C;PIP4K2B
prerank,"Parathyroid hormone synthesis, secretion and action",-0.23568391211906448,-0.771981293090203,0.8076923076923077,0.9114868972544385,1.0,5/18,23.25%,EGFR;CYP27B1;RXRG;GNAS;ADCY2
prerank,Morphine addiction,-0.26539023384946686,-0.7696524555441305,0.7551020408163265,0.9077920892150368,1.0,5/12,24.48%,GNG11;GNAS;GNGT1;ADCY2;GNG4
prerank,Alcoholism,0.24800334056246254,0.7693678410045852,0.7987421383647799,1.0,1.0,5/15,16.00%,PKIA;CRH;GRIN2B;SHC1;GNB3
prerank,Signaling pathways regulating pluripotency of stem cells,0.2234471721873093,0.7638545279159993,0.7945492662473794,1.0,1.0,3/18,8.35%,SETDB1;DVL3;FZD6
