Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,ERAD Pathway (GO:0036503),-0.3420296412337163,-0.9562204887906554,0.4969450101832994,0.7890420322759077,1.0,5/10,34.20%,ERLIN2;NCCRP1;RNF139;FBXO27;OS9
prerank,Lysosomal Transport (GO:0007041),-0.3369906081035884,-0.9553255856833287,0.5166051660516605,0.7882023749378172,1.0,3/11,16.03%,HOOK3;LAMP1;HGSNAT
prerank,Extracellular Matrix Organization (GO:0030198),-0.25706123950098847,-0.9544164737413309,0.518095238095238,0.7873100860140898,1.0,10/27,29.84%,ST7;COL4A2;GAS6;MMP7;MMP20;COL4A1;CTSS;MANSC4;ADAMTS12;ADAMTS16
prerank,ERBB Signaling Pathway (GO:0038127),-0.3135194724512328,-0.9541008627494093,0.512720156555773,0.7851348931984665,1.0,4/13,14.84%,EGFR;GRB7;NRG1;PTPRR
prerank,Protein N-linked Glycosylation (GO:0006487),0.32908151731677615,0.9519054597694593,0.510934393638171,1.0,1.0,4/11,30.17%,PSMD2;ALG10;ALG10B;RPN2
prerank,Vesicle Fusion (GO:0006906),-0.3181086051179787,-0.9471193500591439,0.49706457925636005,0.7983447545230309,1.0,5/13,23.45%,SAMD9;PIP4K2B;RAB20;NKD2;SYT11
prerank,Cartilage Development (GO:0051216),-0.3377960697623897,-0.9461731500234678,0.5324675324675324,0.7974939823630841,1.0,2/10,8.42%,HMGA2;GDF5
prerank,Positive Regulation Of Protein Localization (GO:1903829),-0.32129531356230073,-0.941988543429127,0.5317460317460317,0.8042543531860501,1.0,4/12,23.45%,PDZK1;YAP1;ORMDL3;SYT11
prerank,Regulation Of Cytoskeleton Organization (GO:0051493),-0.2925460018046946,-0.9409983132136666,0.49794238683127573,0.8037349099824787,1.0,4/16,13.01%,PAK1;NRG1;F11R;BAIAP2L1
prerank,Intracellular Protein Transmembrane Transport (GO:0065002),-0.3257450289858489,-0.9407604132292827,0.5199240986717267,0.8014402736249833,1.0,4/12,14.90%,SEC61G;PEX1;AKT2;ROMO1
prerank,Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731),-0.2504221837803589,-0.9405055787019223,0.5349716446124764,0.7990943716798079,1.0,6/30,10.71%,JAK2;IFNG;IFNL1;GAS6;PTPN1;CSF3
prerank,Skeletal System Development (GO:0001501),0.24887873798447896,0.9386227076125274,0.5422680412371134,1.0,1.0,13/29,34.46%,TGM2;SULF2;TRPS1;PTHLH;GDF3;AHSG;SHOX2;MMP16;PRELP;CHRD;EXT1;LAMA5;NPR3
prerank,Regulation Of Cytokine Production (GO:0001817),0.2599240521085686,0.9381308568065443,0.5663551401869159,1.0,1.0,6/25,10.94%,CLEC6A;FCGR2B;IGF2BP2;GAPDH;KLRF2;BCL6
prerank,Peptidyl-Tyrosine Modification (GO:0018212),-0.30602425959813107,-0.9378855063180075,0.5390625,0.8021781432930204,1.0,2/14,2.13%,JAK2;EGFR
prerank,Extracellular Structure Organization (GO:0043062),-0.27631149153831036,-0.9374596566851827,0.515748031496063,0.8003329185778844,1.0,8/19,29.84%,ST7;COL4A2;MMP7;MMP20;COL4A1;MANSC4;ADAMTS12;ADAMTS16
prerank,Potassium Ion Transmembrane Transport (GO:0071805),0.24554333775567067,0.9366625672039012,0.5566801619433198,1.0,1.0,11/31,25.68%,KCNS2;KCNJ8;ATP1A4;KCNG1;KCNB2;SLC9A8;SLC12A5;ATP1B1;LRRC52;KCNK9;KCNN3
prerank,Protein Localization To Membrane (GO:0072657),-0.24370301101345304,-0.9342708979797266,0.5551102204408818,0.8046900763293506,1.0,11/30,25.68%,PDZK1;IKBKB;GAS6;ANK1;F11R;ANO1;S100A10;NKD2;PKP2;SMURF1;TNIK
prerank,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),-0.2540552000077011,-0.9341947427008468,0.5821782178217821,0.8019650508683487,1.0,4/26,9.51%,BIRC3;FADD;IKBKB;BIRC2
prerank,Visual Perception (GO:0007601),0.3155183171597182,0.9326946704888418,0.5419222903885481,1.0,1.0,2/12,4.56%,PRR4;OPA1
prerank,Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339),0.33444592790387184,0.9312376437803074,0.5436507936507936,1.0,1.0,10/10,66.67%,CDH22;NLGN1;CDH17;CDH4;CDH6;CDH9;CDH18;CDH10;CDH12;CDH26
prerank,Endocytosis (GO:0006897),-0.2747191200361899,-0.930997749977093,0.5375494071146245,0.8061729810701297,1.0,5/19,15.40%,AP3M2;GAS6;ADRB3;CTTN;MET
prerank,Regulation Of TOR Signaling (GO:0032006),-0.324686666535676,-0.9309925734607205,0.5492424242424242,0.80334455026251,1.0,4/12,25.98%,GAS6;ITFG2;LAMTOR2;DEPTOR
prerank,RNA Splicing (GO:0008380),-0.30490812551854696,-0.9308486357472328,0.5502958579881657,0.800841087219099,1.0,11/14,41.25%,CDK12;LSM1;MAGOHB;PRPF3;CELF3;MBNL1;PRPF6;SCNM1;NCBP2;DDX47;SF3B4
prerank,Regulation Of Intracellular Signal Transduction (GO:1902531),-0.21206001465222285,-0.9307623139950358,0.5805860805860806,0.798238577537458,1.0,14/53,23.55%,EGFR;PAK1;GDF5;MYOC;CPNE1;GATA4;ITFG2;MCF2L;STK4;KAT6A;ARHGEF10;DYRK2;LIME1;FGD4
prerank,Positive Regulation Of Protein Transport (GO:0051222),-0.34538799099080564,-0.9304652572052238,0.5222672064777328,0.7960076954832671,1.0,3/10,11.18%,ADAM9;BCAS3;DNM1L
prerank,Dephosphorylation (GO:0016311),-0.28479310071999353,-0.9301697609460049,0.5502958579881657,0.7938879202530928,1.0,5/18,16.77%,PTPRD;PTPRB;PTPN1;PTPRR;DUSP15
prerank,Phosphate-Containing Compound Metabolic Process (GO:0006796),-0.285587721646462,-0.928233285276344,0.5434782608695652,0.7956443137333853,1.0,5/18,16.77%,PAK1;PTPRD;PTPRB;CLN8;DUSP15
prerank,Positive Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903322),-0.3274732904827412,-0.928172584743629,0.5414937759336099,0.7930006654689992,1.0,3/11,14.01%,BIRC3;BIRC2;BIRC7
prerank,Cell-Cell Adhesion Mediated By Cadherin (GO:0044331),0.33444592790387195,0.9278426113552255,0.5313131313131313,1.0,1.0,10/10,66.67%,CDH22;MMP24;CDH17;CDH4;CDH6;CDH9;CDH18;CDH10;CDH12;CDH26
prerank,Cellular Response To Oxygen-Containing Compound (GO:1901701),-0.2099463538811075,-0.9261696650513995,0.6081330868761553,0.7946285052975726,1.0,24/57,29.57%,PDCD1LG2;SFRP1;EGFR;ADAM9;RAP1B;CD274;CPNE1;NR1D1;SYT10;RARA;ROMO1;NEUROD2;DEFA5;LAMTOR2;CPNE8;DEFA1;ZNF703;SYT11;AHR;CYP11B1;HCN1;CDKN1B;IL6;AKAP9
prerank,Calcium Ion Homeostasis (GO:0055074),0.29766497960386074,0.9232391169172965,0.553014553014553,1.0,1.0,7/14,28.98%,EDN3;ATP13A5;ATP13A4;ATP2B4;ATP1B1;ATP13A3;TRPA1
prerank,Cell Junction Assembly (GO:0034329),-0.27526894002151336,-0.9223634986854988,0.5321637426900585,0.8001960702610338,1.0,8/18,34.10%,CTNND2;VMP1;SDK1;SHANK2;PKP2;CDH26;CDH12;CDH10
prerank,Cellular Response To Metal Ion (GO:0071248),-0.2768790806292465,-0.9202837747357595,0.5700757575757576,0.8018475985052648,1.0,7/19,24.92%,EGFR;CPNE1;SYT10;NEUROD2;CPNE8;SYT11;CYP11B1
prerank,Response To Calcium Ion (GO:0051592),-0.2822188532970199,-0.9195394642413011,0.5393258426966292,0.8006237676776502,1.0,7/18,25.02%,ADAM9;CPNE1;SYT10;NEUROD2;CPNE8;SYT11;RYR2
prerank,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),-0.28966352201302276,-0.9182385955285628,0.574468085106383,0.8006119031065021,1.0,6/16,21.26%,SFRP1;TSKU;STK4;SOX17;NKD2;DKK4
prerank,Protein Transport (GO:0015031),-0.23752223825408386,-0.913365904590066,0.6131386861313869,0.8083852950742892,1.0,9/34,20.06%,CTTN;GOLGA7;RAB20;VMP1;SNX13;ROMO1;KIF3B;COPA;VPS45
prerank,Regulation Of Cell Differentiation (GO:0045595),0.23665935106083147,0.9110901055979813,0.5888030888030888,1.0,1.0,9/29,21.49%,EDN3;RORC;HEY1;OR10J5;TRPS1;GNB3;PTHLH;ACTL6A;PTK2
prerank,Keratinocyte Differentiation (GO:0030216),-0.3050924040754041,-0.9103870755115695,0.5463917525773195,0.8094477674160608,1.0,2/13,2.33%,MED1;ADAM9
prerank,Epidermal Cell Differentiation (GO:0009913),-0.3050924040754041,-0.9103870755115695,0.5463917525773195,0.8094477674160608,1.0,2/13,2.33%,MED1;ADAM9
prerank,Positive Regulation Of Cytokine Production (GO:0001819),-0.223677497806424,-0.910320524507184,0.5775193798449613,0.8069102366048281,1.0,9/42,14.50%,JAK2;IFNG;FADD;IFNL1;CD274;RARA;GATA4;TWIST1;IL26
prerank,Response To Endoplasmic Reticulum Stress (GO:0034976),0.31593419694078334,0.9074218964744375,0.5687885010266941,1.0,1.0,3/11,12.71%,EIF2B5;ERP27;TMCO1
prerank,Negative Regulation Of Kinase Activity (GO:0033673),-0.32514158378233954,-0.9056967986528776,0.5919540229885057,0.8138101757106304,1.0,5/10,29.17%,IRS2;CAMK2N2;DBNDD2;DEPTOR;CDKN1B
prerank,Integrin-Mediated Signaling Pathway (GO:0007229),-0.3277517247989011,-0.9040459223188777,0.585603112840467,0.8145588444512987,1.0,1/10,2.33%,ADAM9
prerank,Positive Regulation Of Nervous System Development (GO:0051962),0.3233175886917772,0.9033352772104263,0.5663366336633663,1.0,1.0,3/10,13.37%,EPHB3;TGM2;CLSTN3
prerank,Non-Membrane-Bounded Organelle Assembly (GO:0140694),-0.2999230577917245,-0.9022914962294136,0.5846774193548387,0.8156720826727785,1.0,7/14,24.85%,GRB7;PRRC2C;SQLE;TNKS;YTHDF1;TUBGCP3;MYL9
prerank,Positive Regulation Of Multicellular Organismal Process (GO:0051240),-0.20328968818403775,-0.902111963431782,0.6168958742632613,0.8133675364728642,1.0,13/61,15.67%,JAK2;MED1;IFNG;CACNB1;PRKAB2;GAS6;CYP27B1;ADRB3;THRA;TSKU;TWIST1;IL26;ING1
prerank,Nervous System Development (GO:0007399),0.20955352461539695,0.9010926172805419,0.6343434343434343,1.0,1.0,16/49,21.86%,NHLH1;ZIC1;NOTCH2;GSS;GRHL2;IGF2BP2;NDUFS2;WWP1;SERPINI1;STMN3;ZIC4;B3GNT5;FGF12;ACTL6A;HES1;SHOX2
prerank,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),-0.2114019547901804,-0.8983346994152932,0.6316872427983539,0.8188825269304391,1.0,12/43,19.43%,RNF122;KLHL42;PSMD8;BIRC2;RNF115;TRPC4AP;SIRT2;MDM2;KCTD21;DCST1;FBXL7;PSMC4
prerank,Cilium Organization (GO:0044782),0.26687341368634904,0.8956266672001214,0.6121673003802282,1.0,1.0,7/18,25.32%,IQCG;ASAP1;AURKA;IFT52;DUSP23;TBC1D31;CEP19
prerank,Positive Regulation Of Transferase Activity (GO:0051347),-0.25126376278640206,-0.8935483540775071,0.6138059701492538,0.8263286215921326,1.0,5/24,15.40%,EGFR;ZNF622;GINS4;TNKS;MET
prerank,Positive Regulation Of Endocytosis (GO:0045807),-0.30087410956637706,-0.8872475566155891,0.589041095890411,0.8368141337272861,1.0,2/11,5.66%,IFNG;GAS6
prerank,Endomembrane System Organization (GO:0010256),-0.24540390622017416,-0.8860768411662432,0.5961538461538461,0.8366612444966552,1.0,6/24,15.74%,HOOK3;BCAS3;DNM1L;VMP1;VAPB;ARHGEF7
prerank,Bone Development (GO:0060348),-0.3236151405410775,-0.8858938931276351,0.6155378486055777,0.834363607699339,1.0,6/10,31.87%,MYOC;RANBP3L;GNAS;PTGER4;BGLAP;SULF1
prerank,Organelle Organization (GO:0006996),-0.20740449566168934,-0.8845292676826247,0.658102766798419,0.8344447749911568,1.0,14/47,23.55%,CEP89;PEX1;BCAS3;ANK1;DNM1L;VMP1;SIPA1L3;VAPB;KAT6A;ARHGEF7;YTHDF1;KIFAP3;TERT;FGD4
prerank,Protein Targeting To Mitochondrion (GO:0006626),-0.3248187215439614,-0.8826855817985422,0.6134615384615385,0.835563315782323,1.0,5/10,33.93%,TOMM7;ROMO1;IMMP2L;TOMM40L;TIMM50
prerank,Cellular Respiration (GO:0045333),0.28636973083043543,0.8815637829323978,0.6050420168067226,1.0,1.0,3/14,12.31%,COX6C;NDUFS2;NDUFB5
prerank,External Encapsulating Structure Organization (GO:0045229),-0.2556797947540521,-0.879548478945168,0.611439842209073,0.8392191214422813,1.0,8/20,29.84%,ST7;COL4A2;MMP7;MMP20;COL4A1;MANSC4;ADAMTS12;ADAMTS16
prerank,Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901),0.3113793901923386,0.8794971507841755,0.62217659137577,1.0,1.0,3/11,11.18%,PKIA;LAX1;ADIPOQ
prerank,Cellular Response To Organonitrogen Compound (GO:0071417),-0.2933944708608129,-0.8697456223809479,0.6353166986564299,0.8564945714905379,1.0,6/13,29.57%,SFRP1;RAP1B;LAMTOR2;AHR;HCN1;AKAP9
prerank,Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223),-0.31474048022543144,-0.8670454991886931,0.6247582205029013,0.8563933525306049,1.0,2/10,3.89%,PAK1;IKBKB
prerank,Cellular Response To Lectin (GO:1990858),-0.31474048022543144,-0.8670454991886931,0.6247582205029013,0.8563933525306049,1.0,2/10,3.89%,PAK1;IKBKB
prerank,Regulation Of Autophagy (GO:0010506),-0.22783973118314743,-0.8666635123667709,0.6859344894026975,0.8545488339895028,1.0,7/32,17.47%,PIP4K2C;IFNG;PIP4K2B;DNM1L;MET;ORMDL3;SIRT2
prerank,Vesicle-Mediated Transport (GO:0016192),-0.2104367187113459,-0.8658466947987807,0.6738703339882122,0.8534452339854909,1.0,6/42,9.78%,AGAP2;HOOK3;AP3M2;ANK1;KIF5A;CPNE1
prerank,Cellular Response To Lipopolysaccharide (GO:0071222),-0.2618369067665319,-0.8653009013693629,0.6425855513307985,0.8517953878672405,1.0,4/17,10.05%,PDCD1LG2;ADAM9;CD274;NR1D1
prerank,Modulation Of Chemical Synaptic Transmission (GO:0050804),0.2771291130981679,0.8649944901234079,0.6673511293634496,1.0,1.0,6/15,28.58%,ADIPOQ;CLSTN3;RIMS2;DLGAP4;FXR1;CHRNB2
prerank,Fat Cell Differentiation (GO:0045444),-0.3121960666387976,-0.8638607585667816,0.6522556390977443,0.8519561689634539,1.0,3/10,12.54%,MED1;HMGA2;AKT2
prerank,Lipid Transport (GO:0006869),0.26248618959358144,0.8634268637594079,0.6638477801268499,1.0,1.0,7/18,25.95%,PLTP;EHHADH;SLC51A;SLCO1B3;SLCO1C1;FABP5;SLC10A5
prerank,Aerobic Electron Transport Chain (GO:0019646),0.2869342870996815,0.8629992247312646,0.6316916488222698,1.0,1.0,3/13,12.31%,COX6C;NDUFS2;NDUFB5
prerank,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),-0.22831028034229933,-0.8605168141114592,0.6714876033057852,0.8560095585985052,1.0,8/29,25.68%,CEP89;FXYD5;RAP1B;KIF3B;ARHGEF7;DNAH5;FGD4;TNIK
prerank,Regulation Of Fat Cell Differentiation (GO:0045598),-0.2460796676643785,-0.8603821566817996,0.667953667953668,0.8536153336744173,1.0,5/21,17.47%,SFRP1;YAP1;NR1D1;PTPRR;SIRT2
prerank,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),-0.3113944313294312,-0.8579643815624483,0.6461232604373758,0.8559406588087343,1.0,2/10,7.09%,EGFR;GRB7
prerank,Ephrin Receptor Signaling Pathway (GO:0048013),0.3132024931458104,0.8535904905642405,0.6416666666666667,1.0,1.0,4/10,22.02%,EPHB3;EFNA4;PTK2;MMP9
prerank,Positive Regulation Of Response To Stimulus (GO:0048584),-0.2890645653693817,-0.8511409760316185,0.6487523992322457,0.8667763987736334,1.0,3/13,10.55%,EGFR;IFNL1;C9
prerank,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),0.25543788263119,0.8503162551230293,0.6508620689655172,1.0,1.0,4/17,23.99%,ARHGAP30;TGM2;ARHGAP40;PREX1
prerank,Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),-0.30448441760482514,-0.8502467072285655,0.6492248062015504,0.8660043621006753,1.0,3/11,11.11%,GAS6;CD274;RARA
prerank,Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188),0.26367865855717176,0.8498058396690453,0.6686868686868687,1.0,1.0,6/15,24.82%,GPR171;MC3R;RIMS2;PTHLH;OPRL1;OPRK1
prerank,Mesenchymal Cell Differentiation (GO:0048762),-0.3115976797857835,-0.8495380979278998,0.6624203821656051,0.8648523961375377,1.0,2/10,15.04%,HMGA2;RANBP3L
prerank,Innate Immune Response Activating Cell Surface Receptor Signaling Pathway (GO:0002220),0.2771443831000506,0.8478189609377262,0.6817248459958932,1.0,1.0,7/13,30.47%,CLEC6A;EHHADH;KLRC2;KLRD1;CLEC7A;PAK2;COLEC10
prerank,Skin Development (GO:0043588),-0.2732218005094969,-0.8445053382685802,0.6612903225806451,0.8719307143743656,1.0,2/15,2.33%,MED1;ADAM9
prerank,Positive Regulation Of Neuron Projection Development (GO:0010976),0.27672270432943713,0.8443797011081067,0.6781376518218624,1.0,1.0,6/14,34.03%,PTK6;SERPINI1;PRKCI;S100A9;DDR2;NLGN1
prerank,Positive Regulation Of Protein Metabolic Process (GO:0051247),-0.2356508104184934,-0.8386442749951551,0.6932515337423313,0.8808639443682107,1.0,9/23,29.44%,SOX4;FADD;RPS6KB1;YTHDF1;PRKDC;CUL4A;ERBB2;CDKN1B;IL6
prerank,Regulation Of Protein Kinase Activity (GO:0045859),-0.2657087259228289,-0.8385749121689992,0.6712328767123288,0.8783119999123394,1.0,6/15,27.31%,AGAP2;GAS6;CAMK2N2;DBNDD2;DEPTOR;CD4
prerank,Phosphorylation (GO:0016310),-0.19931269843309246,-0.8383923648219572,0.7265917602996255,0.8759302686996668,1.0,11/50,15.70%,JAK2;CCNE1;PAK1;IKBKB;GAS6;CDK6;MAP4K1;RARA;GMFG;STK4;CDK4
prerank,Negative Regulation Of Protein Kinase Activity (GO:0006469),-0.2590637701460061,-0.8372686351353336,0.694,0.8753427231011764,1.0,6/16,20.19%,IFNG;PTPRB;PTPN1;PTPRR;CAMK2N2;DBNDD2
prerank,mRNA Export From Nucleus (GO:0006406),-0.2904292460819546,-0.8366710338362726,0.6973415132924335,0.8738671895421516,1.0,5/12,29.94%,CASC3;PCID2;NUP107;MAGOHB;RAE1
prerank,Circulatory System Development (GO:0072359),0.2639449393054675,0.8344753643279813,0.676,1.0,1.0,7/14,28.01%,SOX18;HEY1;FGF12;ZFPM2;GJA5;PIK3CA;SLC2A10
prerank,Glycerophospholipid Biosynthetic Process (GO:0046474),0.2653151283826639,0.8343653084357576,0.7139959432048681,1.0,1.0,4/15,17.10%,DGKG;ETNK2;PTDSS1;PI4KB
prerank,Small GTPase Mediated Signal Transduction (GO:0007264),0.2639653504395591,0.8338401322320247,0.689108910891089,1.0,1.0,4/15,13.04%,ARHGAP30;TNK2;ART4;DOK5
prerank,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.2702505406546959,0.8329404575496014,0.692144373673036,1.0,1.0,3/14,12.31%,COX6C;NDUFS2;NDUFB5
prerank,Protein Polyubiquitination (GO:0000209),-0.2301810865191146,-0.8304173393403026,0.7354085603112841,0.8830274283170267,1.0,7/24,23.39%,KLHL42;BIRC2;RNF115;TNKS;MDM2;FBXL7;SMURF1
prerank,Regulation Of Phagocytosis (GO:0050764),0.2904619352750545,0.829869027828395,0.6859504132231405,1.0,1.0,5/11,24.38%,FCGR2B;TGM2;ADIPOQ;AHSG;CLEC7A
prerank,Response To Glucose (GO:0009749),-0.2698669825051423,-0.8297120137501889,0.7131782945736435,0.8816118487682562,1.0,3/15,7.75%,SOX4;GAS6;IRS2
prerank,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.28962145387991356,0.8291383183643506,0.6761710794297352,1.0,1.0,2/11,5.82%,EIF2B5;LAX1
prerank,Defense Response To Bacterium (GO:0042742),0.18392164614370687,0.8282011980279037,0.7914110429447853,1.0,1.0,31/58,37.86%,EPPIN;PI3;SPRR2A;DEFB119;EHHADH;WFDC3;WFDC5;SEMG2;BPI;WFDC9;LCE3C;SHC1;WFDC10B;WFDC2;LCE3A;GSDMC;S100A9;SLAMF8;WFDC13;DEFA3;RPL30;IL6R;PGLYRP4;CEBPB;ZNFX1;PGLYRP3;S100A14;LCE3B;FCER1G;SLPI;GSDMD
prerank,Proteasomal Protein Catabolic Process (GO:0010498),-0.2136586356107811,-0.8251891985904997,0.7331932773109243,0.8874774642632658,1.0,11/30,26.85%,RNF122;KLHL42;PSMD8;BIRC2;NR1D1;SIRT2;MDM2;PSMC4;SMURF1;RNF139;CUL4A
prerank,RNA Metabolic Process (GO:0016070),0.29423135740200457,0.8238686110395373,0.7006651884700665,1.0,1.0,5/10,37.16%,ADAR;TP53RK;HNRNPU;HNRNPL;BICD1
prerank,Cellular Response To Organic Substance (GO:0071310),0.27647061992292726,0.8234741799805313,0.720682302771855,1.0,1.0,6/13,35.43%,HAX1;NCOA2;CYP11B2;NCOA3;GHR;TIPARP
prerank,Heart Development (GO:0007507),-0.24126402724868368,-0.8229471702516858,0.69375,0.8891465973208956,1.0,10/20,32.20%,TCAP;SOX4;GATA4;NCOA6;SOX17;PKP2;HDAC9;CDKN1B;GATA5;SGCZ
prerank,Negative Regulation Of Cell Adhesion (GO:0007162),0.2957822773460849,0.8161094379240681,0.7357001972386588,1.0,1.0,4/10,21.49%,ANGPT1;KNG1;PTPRO;PTK2
prerank,Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060),-0.27204594418764244,-0.81492223873453,0.71875,0.9018681553641574,1.0,7/12,32.17%,SIRT2;MDM2;NKD2;SMURF1;RNF139;ANKIB1;DAB2
prerank,Actin Filament Organization (GO:0007015),-0.26567184472157357,-0.8137938898029787,0.7217898832684825,0.9013105498885615,1.0,6/14,27.71%,TCAP;BAIAP2L1;CLRN1;CASS4;PPP1R9A;MYO7A
prerank,Macromolecule Biosynthetic Process (GO:0009059),-0.214910119348783,-0.8106133142918818,0.7586206896551724,0.9042612756628287,1.0,6/29,15.10%,RPS21;TSFM;MRPS12;RPL19;MRPL36;RPL37
prerank,Positive Regulation Of Double-Strand Break Repair (GO:2000781),0.27576459858608826,0.8067319105316989,0.728,1.0,1.0,4/13,19.39%,VPS72;YEATS4;RAD51AP1;ACTL6A
prerank,Antimicrobial Humoral Response (GO:0019730),0.20981255014114136,0.8060343929054153,0.7866108786610879,1.0,1.0,9/31,19.56%,PI3;SPRR2A;GAPDH;WFDC3;WFDC5;SEMG2;WFDC9;WFDC10B;WFDC2
prerank,Anterograde Trans-Synaptic Signaling (GO:0098916),-0.2014718733014787,-0.8042159640083351,0.7900763358778626,0.9132876711875842,1.0,14/34,30.24%,OMP;CACNB1;CHRNA6;SLC12A7;KIF5A;SYT10;MPZ;SLC1A3;KCNQ2;NPTX2;CHRNB3;AKAP9;KCNMB4;KCNQ3
prerank,Generation Of Neurons (GO:0048699),-0.2639193858330121,-0.8036215891858673,0.7100591715976331,0.9116752500655764,1.0,3/14,15.40%,PTPRD;CDK6;MET
prerank,Organonitrogen Compound Biosynthetic Process (GO:1901566),-0.2728361694810303,-0.8035943340840721,0.7397260273972602,0.9090450045954919,1.0,3/13,15.44%,ACER3;BCAT1;ORMDL3
prerank,Apoptotic Process (GO:0006915),-0.21562070927262678,-0.802283096920609,0.7701149425287356,0.9086530367855136,1.0,3/27,2.99%,JAK2;IFNG;FADD
prerank,Macromolecule Modification (GO:0043412),-0.2971256620254301,-0.802042963700943,0.7009708737864078,0.9063902687666542,1.0,4/10,28.01%,MSRA;AKT2;PRKDC;PLAT
prerank,RNA Processing (GO:0006396),-0.2296687886641118,-0.8020145135926916,0.7729007633587787,0.9037857602357824,1.0,13/21,41.25%,CDK12;LSM1;CPSF6;FASTKD3;MAGOHB;PRPF3;CELF3;MBNL1;PRPF6;SCNM1;NCBP2;DDX47;SF3B4
prerank,Chemical Synaptic Transmission (GO:0007268),-0.19623529068181478,-0.7999810637925584,0.8093385214007782,0.9046637981122914,1.0,15/38,30.24%,OMP;CACNB1;CHRNA6;SLC12A7;KIF5A;SYT10;ERC1;MPZ;SLC1A3;KCNQ2;NPTX2;CHRNB3;AKAP9;KCNMB4;KCNQ3
prerank,Protein Localization To Nucleus (GO:0034504),-0.24202912077655403,-0.7979460241482175,0.73558648111332,0.9055535495762187,1.0,7/18,25.12%,IPO8;E2F3;STK4;PINX1;MDM2;NUP107;KPNA7
prerank,Response To Lipid (GO:0033993),-0.2523755490262628,-0.7968488067058029,0.740530303030303,0.9048254799234983,1.0,6/16,28.78%,JAK2;CYP27B1;RARA;RXRG;ASXL1;BGLAP
prerank,Regulation Of Macromolecule Metabolic Process (GO:0060255),-0.21798925619169945,-0.7964372073351498,0.7504798464491362,0.9029989571125493,1.0,6/25,17.53%,ZNF507;CDK6;NRG1;TSKU;CDK4;MDM2
prerank,Positive Regulation Of Response To External Stimulus (GO:0032103),-0.2502951637915001,-0.7964263852822567,0.7313131313131314,0.9004249560267815,1.0,3/17,10.08%,IFNG;FADD;NRG1
prerank,Regulation Of Translation (GO:0006417),0.21163566356528093,0.7958910360841978,0.7911646586345381,1.0,1.0,6/29,11.04%,EIF4G1;IGF2BP2;EIF4A2;MRPL13;GAPDH;EIF3E
prerank,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),0.20725869315640774,0.7949102837261991,0.7840172786177105,1.0,1.0,7/29,14.90%,SAMD12;PTK6;GUCY2C;ART4;DOK5;PTPRT;MPZL1
prerank,Mitotic Sister Chromatid Segregation (GO:0000070),-0.2768752944558904,-0.793065113412526,0.7475149105367793,0.9037211078206739,1.0,3/11,18.93%,KIF3B;PINX1;ARHGEF10
prerank,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),0.27196599534926313,0.7928020352875624,0.7379454926624738,1.0,1.0,2/12,7.22%,GRHL2;RFC4
prerank,Peptidyl-Tyrosine Phosphorylation (GO:0018108),-0.23680640472119152,-0.7915749298854652,0.7579365079365079,0.9037436751457049,1.0,2/18,2.13%,JAK2;EGFR
prerank,Response To Insulin (GO:0032868),-0.25673441413389275,-0.7915235046909532,0.7474949899799599,0.901280392675298,1.0,6/14,27.88%,IRS2;RPS6KB1;AKT2;PRKDC;HDAC9;USF1
prerank,Ribosome Biogenesis (GO:0042254),-0.23513775933722658,-0.7908304063537442,0.7425742574257426,0.8999016235194913,1.0,4/20,16.57%,ZNF622;MRPS12;MRPL36;POP4
prerank,Positive Regulation Of Leukocyte Chemotaxis (GO:0002690),0.2866326249206592,0.7905788692285287,0.7353535353535353,1.0,1.0,2/10,6.29%,EDN3;DEFB124
prerank,Regulation Of NIK/NF-kappaB Signaling (GO:1901222),-0.2794117130705458,-0.7890883429353476,0.7200772200772201,0.9001688446290863,1.0,4/11,26.38%,EGFR;CPNE1;LIME1;HDAC9
prerank,Mitochondrial Gene Expression (GO:0140053),-0.2522070265122049,-0.7877871959613629,0.7683168316831683,0.8997467451015768,1.0,3/14,10.58%,MRPS12;MRPL21;MRPL36
